row_id,path,label,class_name,official_split,source_member,source_sha256,group
791,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000791.bmp,39,granite004,test,Outex_TC_00013/images/000791.bmp,bdeb5da9ff37f052a50ed1723dd3afd006a1d61a326f1ac61a695de7a2aac7e8,bdeb5da9ff37f052a50ed1723dd3afd006a1d61a326f1ac61a695de7a2aac7e8
792,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000792.bmp,39,granite004,train,Outex_TC_00013/images/000792.bmp,ef4891a8d0da166c51aa79953d23855ad12ab6a43edc728307836c561e96de6a,ef4891a8d0da166c51aa79953d23855ad12ab6a43edc728307836c561e96de6a
793,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000793.bmp,39,granite004,test,Outex_TC_00013/images/000793.bmp,bfedb073199838c7856da0034e256fc8cba6a82491944267ce794ce39711159b,bfedb073199838c7856da0034e256fc8cba6a82491944267ce794ce39711159b
794,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000794.bmp,39,granite004,train,Outex_TC_00013/images/000794.bmp,5a521eaf300c058c18585f9d5fa9f001c9dd7a729701144522f77ff9d7efb87e,5a521eaf300c058c18585f9d5fa9f001c9dd7a729701144522f77ff9d7efb87e
795,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000795.bmp,39,granite004,test,Outex_TC_00013/images/000795.bmp,12cf0a81b2d2e6881ee2f70d6daf2a9d09257e9d4e0ce2524a82418f4234d6d8,12cf0a81b2d2e6881ee2f70d6daf2a9d09257e9d4e0ce2524a82418f4234d6d8
796,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000796.bmp,39,granite004,train,Outex_TC_00013/images/000796.bmp,b050caf1c7e39800153a2fe28da7257ee73cfb891b16a0879b52f636ec6648c2,b050caf1c7e39800153a2fe28da7257ee73cfb891b16a0879b52f636ec6648c2
797,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000797.bmp,39,granite004,test,Outex_TC_00013/images/000797.bmp,04ba8de3291c94a14bd4ae38e7ef5ce2b25d76dad7c71c987a6c1708a08da14c,04ba8de3291c94a14bd4ae38e7ef5ce2b25d76dad7c71c987a6c1708a08da14c
798,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000798.bmp,39,granite004,train,Outex_TC_00013/images/000798.bmp,47f9dcf87175c30a0110ddc03f99f23c551e7ef6592792e24a8e796a22450f4d,47f9dcf87175c30a0110ddc03f99f23c551e7ef6592792e24a8e796a22450f4d
799,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000799.bmp,39,granite004,test,Outex_TC_00013/images/000799.bmp,a05b12d298bfe54cd9411f57b0102d2ea875044b4f3c24592ffc955f1e551667,a05b12d298bfe54cd9411f57b0102d2ea875044b4f3c24592ffc955f1e551667
800,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000800.bmp,40,granite005,train,Outex_TC_00013/images/000800.bmp,25c035361791634168c5a78a729e95c6213e917984d7f8785a2e9d484df27617,25c035361791634168c5a78a729e95c6213e917984d7f8785a2e9d484df27617
801,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000801.bmp,40,granite005,test,Outex_TC_00013/images/000801.bmp,ade50ee932bba81e81800a51ec6775044a88e75babf23f88fd95b0093961e3cd,ade50ee932bba81e81800a51ec6775044a88e75babf23f88fd95b0093961e3cd
802,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000802.bmp,40,granite005,train,Outex_TC_00013/images/000802.bmp,7b756e6395f83e2a41a48027920addb4fa8aa73ef0131bafded002dbe72f99c9,7b756e6395f83e2a41a48027920addb4fa8aa73ef0131bafded002dbe72f99c9
803,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000803.bmp,40,granite005,test,Outex_TC_00013/images/000803.bmp,9ef9f628d9c7d1600c1094675c24580b2c0f5ef594ead916c582a87ee0bf6ec6,9ef9f628d9c7d1600c1094675c24580b2c0f5ef594ead916c582a87ee0bf6ec6
804,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000804.bmp,40,granite005,train,Outex_TC_00013/images/000804.bmp,523e1cade0cca42211d578ddef9ae4c19632ca3c3964feac1979ba848f44e5da,523e1cade0cca42211d578ddef9ae4c19632ca3c3964feac1979ba848f44e5da
805,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000805.bmp,40,granite005,test,Outex_TC_00013/images/000805.bmp,a1eda2cfd26e34d6d51c2ed013b6a4281d5055d0a6e68761b0146e441c2994d4,a1eda2cfd26e34d6d51c2ed013b6a4281d5055d0a6e68761b0146e441c2994d4
806,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000806.bmp,40,granite005,train,Outex_TC_00013/images/000806.bmp,44056a0b907dbe17693f743fb2c3d87b451a3e8575cb8885c25a4e9f866d8d0c,44056a0b907dbe17693f743fb2c3d87b451a3e8575cb8885c25a4e9f866d8d0c
807,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000807.bmp,40,granite005,test,Outex_TC_00013/images/000807.bmp,df2e9f196bd43adb2e5e93430915f82444d9d4f3ff06190e04a53218aed9a89c,df2e9f196bd43adb2e5e93430915f82444d9d4f3ff06190e04a53218aed9a89c
808,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000808.bmp,40,granite005,train,Outex_TC_00013/images/000808.bmp,128edb19c08b2a16da0f1a197da84e0972dca6d0a713d85ac3073b7db86b01fa,128edb19c08b2a16da0f1a197da84e0972dca6d0a713d85ac3073b7db86b01fa
809,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000809.bmp,40,granite005,test,Outex_TC_00013/images/000809.bmp,b108b3b0ea1647f4df92c1784959908b9ee359e8a036bfcbf08c10eff2e11818,b108b3b0ea1647f4df92c1784959908b9ee359e8a036bfcbf08c10eff2e11818
810,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000810.bmp,40,granite005,train,Outex_TC_00013/images/000810.bmp,6428904ec12e6db5607a47d8fc58b33b551409d16a15edf21dc44ee71bd07820,6428904ec12e6db5607a47d8fc58b33b551409d16a15edf21dc44ee71bd07820
811,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000811.bmp,40,granite005,test,Outex_TC_00013/images/000811.bmp,bafe33eaab4abc35bd6b3a2129f2b69a71b5bab33ccdf68c1143c79e90fc6fc6,bafe33eaab4abc35bd6b3a2129f2b69a71b5bab33ccdf68c1143c79e90fc6fc6
812,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000812.bmp,40,granite005,train,Outex_TC_00013/images/000812.bmp,e23c92ff9fd72e30cdfdf403e655da849f54011bf514a5c79ebb1726987ad55d,e23c92ff9fd72e30cdfdf403e655da849f54011bf514a5c79ebb1726987ad55d
813,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000813.bmp,40,granite005,test,Outex_TC_00013/images/000813.bmp,b3086496a0a71db4da68b531a3b21215b0043a4b8cb9c78554060fc01b45cb36,b3086496a0a71db4da68b531a3b21215b0043a4b8cb9c78554060fc01b45cb36
814,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000814.bmp,40,granite005,train,Outex_TC_00013/images/000814.bmp,a09bacdb301ef5acec263fdef18ced228515ad0a7ec91fa20fd261f1c5551510,a09bacdb301ef5acec263fdef18ced228515ad0a7ec91fa20fd261f1c5551510
815,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000815.bmp,40,granite005,test,Outex_TC_00013/images/000815.bmp,f76c5bd0220a12ae0d780ad68c1f8b2e6b4fb90c280ac13c33390e7e4622db4c,f76c5bd0220a12ae0d780ad68c1f8b2e6b4fb90c280ac13c33390e7e4622db4c
816,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000816.bmp,40,granite005,train,Outex_TC_00013/images/000816.bmp,a7600c6ef544446a3dc6075d3ab33cafda4697b4060e8e4ad7b2d6b621e63c87,a7600c6ef544446a3dc6075d3ab33cafda4697b4060e8e4ad7b2d6b621e63c87
817,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000817.bmp,40,granite005,test,Outex_TC_00013/images/000817.bmp,6e23122d68cfae27ee9b2cf227f95b347ea4f3ef6c9884aacb49d0894b5d3243,6e23122d68cfae27ee9b2cf227f95b347ea4f3ef6c9884aacb49d0894b5d3243
818,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000818.bmp,40,granite005,train,Outex_TC_00013/images/000818.bmp,5e74a5069108d0bd4f1fbebc716e43b89068aef908f9e6911e8b0b05eec7c7da,5e74a5069108d0bd4f1fbebc716e43b89068aef908f9e6911e8b0b05eec7c7da
819,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000819.bmp,40,granite005,test,Outex_TC_00013/images/000819.bmp,d747ec7a1f84db0bf13a55a28d831f340097582a0cd473a423aa822280800833,d747ec7a1f84db0bf13a55a28d831f340097582a0cd473a423aa822280800833
820,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000820.bmp,41,granite006,train,Outex_TC_00013/images/000820.bmp,35f9380e9639dfc06073b70382b2f057c8edaa647c2503996f44049ac027c0f2,35f9380e9639dfc06073b70382b2f057c8edaa647c2503996f44049ac027c0f2
821,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000821.bmp,41,granite006,test,Outex_TC_00013/images/000821.bmp,bfff8b2af74ee6a20cd0b52cff5894265ed4fd2bb81187e000394e58a3460a5a,bfff8b2af74ee6a20cd0b52cff5894265ed4fd2bb81187e000394e58a3460a5a
822,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000822.bmp,41,granite006,train,Outex_TC_00013/images/000822.bmp,d7f8fc988186365a0ee4d4a3615c8fa7189516b1a62e207e6b35723721ea6234,d7f8fc988186365a0ee4d4a3615c8fa7189516b1a62e207e6b35723721ea6234
823,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000823.bmp,41,granite006,test,Outex_TC_00013/images/000823.bmp,d72aa6f050fa540ca621c41273fad9c5c8d0ae1f0ae5b542b1261eb9359e915d,d72aa6f050fa540ca621c41273fad9c5c8d0ae1f0ae5b542b1261eb9359e915d
824,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000824.bmp,41,granite006,train,Outex_TC_00013/images/000824.bmp,2ddcfb159021030414bb1cb063d3abfe2f1ed7ef9b90e8d988a816fe7ab10bae,2ddcfb159021030414bb1cb063d3abfe2f1ed7ef9b90e8d988a816fe7ab10bae
825,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000825.bmp,41,granite006,test,Outex_TC_00013/images/000825.bmp,c490a2746cd2703593e33a2f971566f9f4f161c0f0f3c2303cc0c23e5110115e,c490a2746cd2703593e33a2f971566f9f4f161c0f0f3c2303cc0c23e5110115e
826,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000826.bmp,41,granite006,train,Outex_TC_00013/images/000826.bmp,4ec8744726b29a05564dbef5cb85e268a94cc669ec19f998ed329cc072471597,4ec8744726b29a05564dbef5cb85e268a94cc669ec19f998ed329cc072471597
827,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000827.bmp,41,granite006,test,Outex_TC_00013/images/000827.bmp,5b16f886ccb026fe845ce6f3b6ed4df26f7b688256786267bf6973cca6c147c6,5b16f886ccb026fe845ce6f3b6ed4df26f7b688256786267bf6973cca6c147c6
828,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000828.bmp,41,granite006,train,Outex_TC_00013/images/000828.bmp,bcba39e0e0b3f19691d2e93eceebeaf5f8af2357fa5fc81fd76e379a786d8c1e,bcba39e0e0b3f19691d2e93eceebeaf5f8af2357fa5fc81fd76e379a786d8c1e
829,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000829.bmp,41,granite006,test,Outex_TC_00013/images/000829.bmp,51046f4c9320328181feab26d6686a84841c9afcfb9893ebe75469a6cc1030cf,51046f4c9320328181feab26d6686a84841c9afcfb9893ebe75469a6cc1030cf
830,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000830.bmp,41,granite006,train,Outex_TC_00013/images/000830.bmp,f7c6cd1b55bb75a54deba38dbe8b499f2e9b75d648d82230eaa6019a12d091ae,f7c6cd1b55bb75a54deba38dbe8b499f2e9b75d648d82230eaa6019a12d091ae
831,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000831.bmp,41,granite006,test,Outex_TC_00013/images/000831.bmp,b11fa8bbca6d459456cfc1e70b00976ffea440be87d79bbbea0a34eac8292a4a,b11fa8bbca6d459456cfc1e70b00976ffea440be87d79bbbea0a34eac8292a4a
832,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000832.bmp,41,granite006,train,Outex_TC_00013/images/000832.bmp,871bc4eea294aa6735f4f6be38208800b00ae850bf7c675b34b17adb0c1704f5,871bc4eea294aa6735f4f6be38208800b00ae850bf7c675b34b17adb0c1704f5
833,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000833.bmp,41,granite006,test,Outex_TC_00013/images/000833.bmp,97627a6cd26736073c5767b3a2f19d7e74e389966bbfdb3ad81045ec82cb125e,97627a6cd26736073c5767b3a2f19d7e74e389966bbfdb3ad81045ec82cb125e
834,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000834.bmp,41,granite006,train,Outex_TC_00013/images/000834.bmp,98e8a8d3151fffaa70dac262574dbfac8b4f3076af5f9357a18aca269d685bd2,98e8a8d3151fffaa70dac262574dbfac8b4f3076af5f9357a18aca269d685bd2
835,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000835.bmp,41,granite006,test,Outex_TC_00013/images/000835.bmp,95b3443a9f6bddc94a98b60857cc2adffa6088bb132ea29c502ac48d56d74784,95b3443a9f6bddc94a98b60857cc2adffa6088bb132ea29c502ac48d56d74784
836,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000836.bmp,41,granite006,train,Outex_TC_00013/images/000836.bmp,673eacb9730d852cf2e0efd72f00218c47c931079b526d1250fd2dc6973b5960,673eacb9730d852cf2e0efd72f00218c47c931079b526d1250fd2dc6973b5960
837,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000837.bmp,41,granite006,test,Outex_TC_00013/images/000837.bmp,45423b7e0b2c5e2c9c96c61ca18225b7ace71abadefbea8bd7cf553b1042f98e,45423b7e0b2c5e2c9c96c61ca18225b7ace71abadefbea8bd7cf553b1042f98e
838,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000838.bmp,41,granite006,train,Outex_TC_00013/images/000838.bmp,561f8ff0425e5b2966ddf5a590b9eae9198e600a0c18aa1575869dcd9e0cec21,561f8ff0425e5b2966ddf5a590b9eae9198e600a0c18aa1575869dcd9e0cec21
839,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000839.bmp,41,granite006,test,Outex_TC_00013/images/000839.bmp,1e9c0789028feddbc6dd7210aa5c5790df160c42521527b2895ef1c2cb988885,1e9c0789028feddbc6dd7210aa5c5790df160c42521527b2895ef1c2cb988885
840,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000840.bmp,42,granite007,train,Outex_TC_00013/images/000840.bmp,5b5eb8fc832b2f27368a98b03a11cbca33bd3e941d5ad2e9e3d717c8a02780d4,5b5eb8fc832b2f27368a98b03a11cbca33bd3e941d5ad2e9e3d717c8a02780d4
841,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000841.bmp,42,granite007,test,Outex_TC_00013/images/000841.bmp,08a1dafd94777e7197f9c5abe2a684734486e575fce6a9db64a362dee4c7830b,08a1dafd94777e7197f9c5abe2a684734486e575fce6a9db64a362dee4c7830b
842,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000842.bmp,42,granite007,train,Outex_TC_00013/images/000842.bmp,86ae8d67d0e34cbc653a9bc9021aef812fc127b794bf9b2740fd0f7d8e795f08,86ae8d67d0e34cbc653a9bc9021aef812fc127b794bf9b2740fd0f7d8e795f08
843,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000843.bmp,42,granite007,test,Outex_TC_00013/images/000843.bmp,69dd7dcedff300a7b10da0cc039b456322ec457a7efe70834bfe5bc9edcddceb,69dd7dcedff300a7b10da0cc039b456322ec457a7efe70834bfe5bc9edcddceb
844,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000844.bmp,42,granite007,train,Outex_TC_00013/images/000844.bmp,17fcfd642b1d9055b4f711ded9462db816ebaa7b9a8a73f233c6c216e2b40587,17fcfd642b1d9055b4f711ded9462db816ebaa7b9a8a73f233c6c216e2b40587
845,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000845.bmp,42,granite007,test,Outex_TC_00013/images/000845.bmp,2e63a4f8c8bb9a995949c59e300cdfcd03de25fb4e890cf0c36fa276ccae3910,2e63a4f8c8bb9a995949c59e300cdfcd03de25fb4e890cf0c36fa276ccae3910
846,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000846.bmp,42,granite007,train,Outex_TC_00013/images/000846.bmp,7a049bda4fed260ffead7283d04fe2bef45c48daa9ef47356e6d36de4d8745ec,7a049bda4fed260ffead7283d04fe2bef45c48daa9ef47356e6d36de4d8745ec
847,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000847.bmp,42,granite007,test,Outex_TC_00013/images/000847.bmp,0c5a8591bfefac7687bcf4fb7d8be855d0294338fd316de9fed971366bfe8b67,0c5a8591bfefac7687bcf4fb7d8be855d0294338fd316de9fed971366bfe8b67
848,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000848.bmp,42,granite007,train,Outex_TC_00013/images/000848.bmp,6a92e4eaad514cdc2bf3f408cbadd529529186b15415af6f78a5b3cf3fd2f070,6a92e4eaad514cdc2bf3f408cbadd529529186b15415af6f78a5b3cf3fd2f070
849,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000849.bmp,42,granite007,test,Outex_TC_00013/images/000849.bmp,faf262358e522b57e680f0b5d3a64501f77b1b29ddc6a920003059ce855bd06c,faf262358e522b57e680f0b5d3a64501f77b1b29ddc6a920003059ce855bd06c
850,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000850.bmp,42,granite007,train,Outex_TC_00013/images/000850.bmp,786c6813b81b5b0b3706cb9df5d53631a12d81dbf851cc84485a1f07dc385de6,786c6813b81b5b0b3706cb9df5d53631a12d81dbf851cc84485a1f07dc385de6
851,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000851.bmp,42,granite007,test,Outex_TC_00013/images/000851.bmp,2293e10ad80b688a9a3a2fa32effea9e52fa003083574e0e299387f63533231e,2293e10ad80b688a9a3a2fa32effea9e52fa003083574e0e299387f63533231e
852,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000852.bmp,42,granite007,train,Outex_TC_00013/images/000852.bmp,50ee3923e984acfe21ccbf77171cd37d47c6b4314ce4be65c65132c7a6fb2d88,50ee3923e984acfe21ccbf77171cd37d47c6b4314ce4be65c65132c7a6fb2d88
853,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000853.bmp,42,granite007,test,Outex_TC_00013/images/000853.bmp,6f25e7f3684c05a83c6a770250e7f4f896a36a8abd850eb6b42ef8fbdaf265ee,6f25e7f3684c05a83c6a770250e7f4f896a36a8abd850eb6b42ef8fbdaf265ee
854,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000854.bmp,42,granite007,train,Outex_TC_00013/images/000854.bmp,1c5534d745e9979292b6be6c3a250ccc58b1ed3c49db8e6c3b1008fe09149907,1c5534d745e9979292b6be6c3a250ccc58b1ed3c49db8e6c3b1008fe09149907
855,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000855.bmp,42,granite007,test,Outex_TC_00013/images/000855.bmp,f5018a506ce1fa166dae38cd30b7e12114bbe35fcc72e7a786f41dd5ad5b53d3,f5018a506ce1fa166dae38cd30b7e12114bbe35fcc72e7a786f41dd5ad5b53d3
856,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000856.bmp,42,granite007,train,Outex_TC_00013/images/000856.bmp,51b42e16bf0213644d8822365d416126e075a189f343559a8ccc90c8aa456366,51b42e16bf0213644d8822365d416126e075a189f343559a8ccc90c8aa456366
857,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000857.bmp,42,granite007,test,Outex_TC_00013/images/000857.bmp,89aee864961b509049d77855e2fc415f61bbc0cc2dd117598dd3f1e61361eff3,89aee864961b509049d77855e2fc415f61bbc0cc2dd117598dd3f1e61361eff3
858,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000858.bmp,42,granite007,train,Outex_TC_00013/images/000858.bmp,e8cf9ed94482fbfe2233a97abeff772ec4236c94faa2133a2f100565e7b4c1be,e8cf9ed94482fbfe2233a97abeff772ec4236c94faa2133a2f100565e7b4c1be
859,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000859.bmp,42,granite007,test,Outex_TC_00013/images/000859.bmp,4469a63b7a22303176e75fd23333887d156a105f370f202e2b4d14ceff493035,4469a63b7a22303176e75fd23333887d156a105f370f202e2b4d14ceff493035
860,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000860.bmp,43,granite008,train,Outex_TC_00013/images/000860.bmp,ee82cc1e370726e8e2173e968d927e4c8a701dc547af5b02db5dc26be6fd5c26,ee82cc1e370726e8e2173e968d927e4c8a701dc547af5b02db5dc26be6fd5c26
861,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000861.bmp,43,granite008,test,Outex_TC_00013/images/000861.bmp,0244668523ae53ac8badab3deaf564e8da780ddf5e94bf7db7a393d607b60261,0244668523ae53ac8badab3deaf564e8da780ddf5e94bf7db7a393d607b60261
862,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000862.bmp,43,granite008,train,Outex_TC_00013/images/000862.bmp,854220f32283e85c7c6caa356019ae24c01d12222c8ed75d494aaeb29a61851d,854220f32283e85c7c6caa356019ae24c01d12222c8ed75d494aaeb29a61851d
863,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000863.bmp,43,granite008,test,Outex_TC_00013/images/000863.bmp,a01cbdf78a32d7480346730db9d845d057070e5faad5002255fa7115b3d9eff0,a01cbdf78a32d7480346730db9d845d057070e5faad5002255fa7115b3d9eff0
864,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000864.bmp,43,granite008,train,Outex_TC_00013/images/000864.bmp,f31d5c61e1ebd7b386ce06384a9182b37b1281d8e0fcd63842190384b3be5422,f31d5c61e1ebd7b386ce06384a9182b37b1281d8e0fcd63842190384b3be5422
865,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000865.bmp,43,granite008,test,Outex_TC_00013/images/000865.bmp,2ea1024bc13f66b26c016ba09a7d1dc729965023b8164ab080c9a333f918ebb4,2ea1024bc13f66b26c016ba09a7d1dc729965023b8164ab080c9a333f918ebb4
866,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000866.bmp,43,granite008,train,Outex_TC_00013/images/000866.bmp,c93a3af6b33d1aa7d1685c0a6c941d5e06fa7d872fe69fcb7a5e2d1e8167c48f,c93a3af6b33d1aa7d1685c0a6c941d5e06fa7d872fe69fcb7a5e2d1e8167c48f
867,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000867.bmp,43,granite008,test,Outex_TC_00013/images/000867.bmp,3763a6600da15f0aa2a00c08102ef8646a59658ce5bd9238e8ebc2431356f05f,3763a6600da15f0aa2a00c08102ef8646a59658ce5bd9238e8ebc2431356f05f
868,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000868.bmp,43,granite008,train,Outex_TC_00013/images/000868.bmp,a5f487f090f109a666766ae424e71f0d4d08309f8c1b70434c93beda9d4ccf52,a5f487f090f109a666766ae424e71f0d4d08309f8c1b70434c93beda9d4ccf52
869,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000869.bmp,43,granite008,test,Outex_TC_00013/images/000869.bmp,3f0dbeb3257bd2bb22d1410ce2e83a348d3c1820bf20ccc3787b666197d24f30,3f0dbeb3257bd2bb22d1410ce2e83a348d3c1820bf20ccc3787b666197d24f30
870,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000870.bmp,43,granite008,train,Outex_TC_00013/images/000870.bmp,c1167ccc5d7e5704edb279d0d7a241eeb89454f9139617f1b7fcca90fda616c8,c1167ccc5d7e5704edb279d0d7a241eeb89454f9139617f1b7fcca90fda616c8
871,/home/joaquin/tesis_claude/results/confirmatory/recovery/outex13/staging/official1360/Outex_TC_00013/images/000871.bmp,43,granite008,test,Outex_TC_00013/images/000871.bmp,1a63c2d3a52dd79f279960c0c3294217071d0fa8c3c278f95b70e671ba067e20,1a63c2d3a52dd79f279960c0c3294217071d0fa8c3c278f95b70e671ba067e20
