row_id,label,sample,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4
1996,cotton,c,d49f7e7455c3ea057a5e3f9ef51ec7fba40c5edf664788e7a9cf3c94a45e8c3d,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_2_col.png,d49f7e7455c3ea057a5e3f9ef51ec7fba40c5edf664788e7a9cf3c94a45e8c3d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
1997,cotton,c,267a5fb31aa140a2019daeadf96986918a1c3f14a01718e737b8504db76fe22a,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_3_col.png,267a5fb31aa140a2019daeadf96986918a1c3f14a01718e737b8504db76fe22a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
1998,cotton,c,b06595c2a952fb7f94f2e6c17f8ff1ad49ba155ba5b5a6329f839ad01c2a04d7,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_4_col.png,b06595c2a952fb7f94f2e6c17f8ff1ad49ba155ba5b5a6329f839ad01c2a04d7,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
1999,cotton,c,246b933d79799710e2a5e9e3d113cd9f8c588a9d131191ef2626fade1992791d,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_5_col.png,246b933d79799710e2a5e9e3d113cd9f8c588a9d131191ef2626fade1992791d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2000,cotton,c,e41721f33c5f516067e6ee5ca56b0c1588c2e3dd4b7423b4c97e6be6b1ef61f0,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_6_col.png,e41721f33c5f516067e6ee5ca56b0c1588c2e3dd4b7423b4c97e6be6b1ef61f0,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2001,cotton,c,3020bf7366c2a7455fd834cc454b382557a2375b39bd49ea2001dd24b3b4300f,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_7_col.png,3020bf7366c2a7455fd834cc454b382557a2375b39bd49ea2001dd24b3b4300f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2002,cotton,c,a4854cb5dd97a91877cf98ac7a7d8c68b2c9e249ef3e4c6e41ca3ac33c291de0,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_8_col.png,a4854cb5dd97a91877cf98ac7a7d8c68b2c9e249ef3e4c6e41ca3ac33c291de0,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2003,cotton,c,f6ebef6acaf0904e9c49dfa6892d4343c999cfde17ecea66edebb2f3660c2525,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_5_im_9_col.png,f6ebef6acaf0904e9c49dfa6892d4343c999cfde17ecea66edebb2f3660c2525,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2004,cotton,c,f22af1285d60de131f637b4d4d83fb12372b7a305fb6c1e88101fff05df7ae53,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_10_col.png,f22af1285d60de131f637b4d4d83fb12372b7a305fb6c1e88101fff05df7ae53,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2005,cotton,c,63a2052a114315bff457be58f9729de7fde8d5c48e92b1b8807dfd7ec7c8337a,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_11_col.png,63a2052a114315bff457be58f9729de7fde8d5c48e92b1b8807dfd7ec7c8337a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2006,cotton,c,ec1169070a65572cc623fe101a1cb2fc23d1f6829683c8b2d177712b8b1c9fd0,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_12_col.png,ec1169070a65572cc623fe101a1cb2fc23d1f6829683c8b2d177712b8b1c9fd0,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2007,cotton,c,d275ee4a5b88925a48a449cab26879e553fe553cd53ce1b85f65e71700db0a28,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_1_col.png,d275ee4a5b88925a48a449cab26879e553fe553cd53ce1b85f65e71700db0a28,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2008,cotton,c,3f3834e4ecdf2f290ad38c0e8f6947fcf639389900bdc8fe2f5ccaa6dd23b0a3,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_2_col.png,3f3834e4ecdf2f290ad38c0e8f6947fcf639389900bdc8fe2f5ccaa6dd23b0a3,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2009,cotton,c,db2fbe2836f0f08f18aad7d2a2bf9f9355efbd3001da41dd5a56888749104983,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_3_col.png,db2fbe2836f0f08f18aad7d2a2bf9f9355efbd3001da41dd5a56888749104983,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2010,cotton,c,59be9525b59686e0f7ba8737470ab2bd0c9f6be1f7c20aa2a0745f6d5621e5d6,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_4_col.png,59be9525b59686e0f7ba8737470ab2bd0c9f6be1f7c20aa2a0745f6d5621e5d6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2011,cotton,c,e2bdd1b003a5c3a377dec9d17196303731d5ab1983029029294c9f0b5019485e,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_5_col.png,e2bdd1b003a5c3a377dec9d17196303731d5ab1983029029294c9f0b5019485e,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2012,cotton,c,ceba1095fdd12ccb3a0a06b4948166c2aaee2ec22b295abb0de002bf0275ced9,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_6_col.png,ceba1095fdd12ccb3a0a06b4948166c2aaee2ec22b295abb0de002bf0275ced9,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2013,cotton,c,bcdbe2146036a119ad8c3dd85c9baee57470f9ebbbe7e973c39f064ac5ede38a,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_7_col.png,bcdbe2146036a119ad8c3dd85c9baee57470f9ebbbe7e973c39f064ac5ede38a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2014,cotton,c,5627463b490aebb1497d61bdbf647b9e760b8e8b0c595c61867ae562c2357ff4,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_8_col.png,5627463b490aebb1497d61bdbf647b9e760b8e8b0c595c61867ae562c2357ff4,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2015,cotton,c,f07fd3684f80526f968cdb22d770a3c27c38e01d741aeaa96c99b8b0af984ec6,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_6_im_9_col.png,f07fd3684f80526f968cdb22d770a3c27c38e01d741aeaa96c99b8b0af984ec6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2016,cotton,c,93a6302fb83a56d397fc6e65dc9083562261b769a3e8af1d76c34c83f36f6656,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_10_col.png,93a6302fb83a56d397fc6e65dc9083562261b769a3e8af1d76c34c83f36f6656,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2017,cotton,c,55c702564124aaec641fbf6121e903b4aed13644757e2b6a996dd9a94a13639f,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_11_col.png,55c702564124aaec641fbf6121e903b4aed13644757e2b6a996dd9a94a13639f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2018,cotton,c,07b24a1401976ef27b3b04ebd75d2ceffb6371644d5d79369954ddd51fc724eb,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_12_col.png,07b24a1401976ef27b3b04ebd75d2ceffb6371644d5d79369954ddd51fc724eb,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2019,cotton,c,78af398e46e1e69d320dbdee4a53552d1d08177280c099c1fc371e9f23dd9469,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_1_col.png,78af398e46e1e69d320dbdee4a53552d1d08177280c099c1fc371e9f23dd9469,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2020,cotton,c,12b9dc9139bcc9e70e9506782aa2a8fb42907c3154c43c6feaedc996601cd5b2,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_2_col.png,12b9dc9139bcc9e70e9506782aa2a8fb42907c3154c43c6feaedc996601cd5b2,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2021,cotton,c,88e38343c4367a0968fcb4895ef3ca237eb1c566fc685cf2dee1732c439f7e25,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_3_col.png,88e38343c4367a0968fcb4895ef3ca237eb1c566fc685cf2dee1732c439f7e25,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2022,cotton,c,8f7059d5cf862e06a095c38f87903203cb51362b1c0a731d8954cbedfe5a0d45,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_4_col.png,8f7059d5cf862e06a095c38f87903203cb51362b1c0a731d8954cbedfe5a0d45,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2023,cotton,c,b217f81c2158094af21b3020d8025bbc6cfab3a57f2149b25def5c905a2fb4c2,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_5_col.png,b217f81c2158094af21b3020d8025bbc6cfab3a57f2149b25def5c905a2fb4c2,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2024,cotton,c,4bddbf0589c7dd21320965ec3d85e28f040b4493ae88c014ef5520263df3648b,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_6_col.png,4bddbf0589c7dd21320965ec3d85e28f040b4493ae88c014ef5520263df3648b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2025,cotton,c,7c327f65305f52f01743411c68cd39ec58d1aa695291815e1ebd2e72614b7716,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_7_col.png,7c327f65305f52f01743411c68cd39ec58d1aa695291815e1ebd2e72614b7716,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2026,cotton,c,480083bded34a7f1211677d42a1a89e2f7cd307e7bf9d56d0225d33cd42caeab,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_8_col.png,480083bded34a7f1211677d42a1a89e2f7cd307e7bf9d56d0225d33cd42caeab,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2027,cotton,c,c71f670f20615e8fadf00d8d5072e0230d8bedc2588c4b9c2aebadd31cc49c56,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_7_im_9_col.png,c71f670f20615e8fadf00d8d5072e0230d8bedc2588c4b9c2aebadd31cc49c56,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2028,cotton,c,5879dcd6bc41f25f3486d2d39c577ab8f0a6d79c60a5e9ffb1ee9acdfaeefcd2,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_10_col.png,5879dcd6bc41f25f3486d2d39c577ab8f0a6d79c60a5e9ffb1ee9acdfaeefcd2,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2029,cotton,c,11f1cfcab4012b6d67426ee66b3c0f8c6a6cf6c2868639535302052cd9ae65e7,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_11_col.png,11f1cfcab4012b6d67426ee66b3c0f8c6a6cf6c2868639535302052cd9ae65e7,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2030,cotton,c,ac8fec99e84e85388d52718e5f0dbd35f9981dff4f7b4e9cce6de2edc572a32b,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_12_col.png,ac8fec99e84e85388d52718e5f0dbd35f9981dff4f7b4e9cce6de2edc572a32b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2031,cotton,c,cc8efe5113f45a738683ab8ad9708f267a54116ff416fd2a556dc46b6a54144b,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_1_col.png,cc8efe5113f45a738683ab8ad9708f267a54116ff416fd2a556dc46b6a54144b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2032,cotton,c,bb6fe9c7247bcd27b2f78544d52060f15ac648ad5e4839b1898eb868fcebaba4,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_2_col.png,bb6fe9c7247bcd27b2f78544d52060f15ac648ad5e4839b1898eb868fcebaba4,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2033,cotton,c,cfcdfe85e91fe211ce3180da0579de2ebc95eb76ed613dd2bdd407afe6947446,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_3_col.png,cfcdfe85e91fe211ce3180da0579de2ebc95eb76ed613dd2bdd407afe6947446,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2034,cotton,c,a90897080eb4484f7633e04ad63e1862c34b254c1d9a4eead3f96e80917461b0,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_4_col.png,a90897080eb4484f7633e04ad63e1862c34b254c1d9a4eead3f96e80917461b0,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2035,cotton,c,c32e57222466223e038991b8b2fe41e3c628cad0b19d0f9c13453562762b8a37,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_5_col.png,c32e57222466223e038991b8b2fe41e3c628cad0b19d0f9c13453562762b8a37,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2036,cotton,c,f2fe0fbac2fc4fc97be1ebc17a60ebd8e6005899d563a8080283f1c5b9164548,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_6_col.png,f2fe0fbac2fc4fc97be1ebc17a60ebd8e6005899d563a8080283f1c5b9164548,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2037,cotton,c,67762806f0a02492db35c25c1b2dc0c9932a35951025c2f07cb1616d2e7d878c,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_7_col.png,67762806f0a02492db35c25c1b2dc0c9932a35951025c2f07cb1616d2e7d878c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2038,cotton,c,f20a8f64e270ceec7149a72152603707da763a46f84a72380d702b44f276b97c,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_8_col.png,f20a8f64e270ceec7149a72152603707da763a46f84a72380d702b44f276b97c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2039,cotton,c,787f3530f6ffd469afba63a3a2be9758833ad1cd910e219e1b709a5e70ad0254,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_8_im_9_col.png,787f3530f6ffd469afba63a3a2be9758833ad1cd910e219e1b709a5e70ad0254,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2040,cotton,c,5d6c1b613af925deea8676d8fa3268a7767530ea474580e8b3a928b3de7b5b01,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_10_col.png,5d6c1b613af925deea8676d8fa3268a7767530ea474580e8b3a928b3de7b5b01,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2041,cotton,c,d33137b9d7bde917461042489c5296c8a374c77b3d3db2c82cad51ba2035e8a6,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_11_col.png,d33137b9d7bde917461042489c5296c8a374c77b3d3db2c82cad51ba2035e8a6,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2042,cotton,c,b6cdd2db268d4e5c5028a4b7c96bfe30ff7543fc80c404b48e95e32a36e33135,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_12_col.png,b6cdd2db268d4e5c5028a4b7c96bfe30ff7543fc80c404b48e95e32a36e33135,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2043,cotton,c,eb3319a68f39d8009d603417cf982bfe4e9b3031465c26ff73d0bc7919209040,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_1_col.png,eb3319a68f39d8009d603417cf982bfe4e9b3031465c26ff73d0bc7919209040,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2044,cotton,c,29ee98897ccbbdf54aec7aaba7b9a779475be6e8b51f5b427200a3d79911c814,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_2_col.png,29ee98897ccbbdf54aec7aaba7b9a779475be6e8b51f5b427200a3d79911c814,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2045,cotton,c,7057f40ee0cf416f9053b4810a40250d51eb03964f1d03f45266840301912a22,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_3_col.png,7057f40ee0cf416f9053b4810a40250d51eb03964f1d03f45266840301912a22,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2046,cotton,c,7d7cd00589d5faf3881783b56996daff220781681ab63251e2f14f1fe7667e44,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_4_col.png,7d7cd00589d5faf3881783b56996daff220781681ab63251e2f14f1fe7667e44,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2047,cotton,c,c647d50bc5fc4888483074750cb1a4fc6746e53b80de187983c87b50e8a0f90d,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_5_col.png,c647d50bc5fc4888483074750cb1a4fc6746e53b80de187983c87b50e8a0f90d,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2048,cotton,c,3c73b0e77af8a271670bc2092bdcb4e271bcaeaf65d21e7460cdc2915bb980e4,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_6_col.png,3c73b0e77af8a271670bc2092bdcb4e271bcaeaf65d21e7460cdc2915bb980e4,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2049,cotton,c,15089697a5798726df9aafcc4a73b256740cf3886dbec8c72a98fbfc714260e0,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_7_col.png,15089697a5798726df9aafcc4a73b256740cf3886dbec8c72a98fbfc714260e0,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2050,cotton,c,b68e839503d3dda13d111654fe42ed479ddd903f854f682d603c12b2afdeb24e,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_8_col.png,b68e839503d3dda13d111654fe42ed479ddd903f854f682d603c12b2afdeb24e,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2051,cotton,c,160e5ee414322fe8330df94cee3f294045add8ef7f48507b16b187456996cb1f,data/KTH-TIPS2-b/cotton/sample_c/46c-scale_9_im_9_col.png,160e5ee414322fe8330df94cee3f294045add8ef7f48507b16b187456996cb1f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,train,test
2052,cotton,d,ad6d9d58f127936be6696cb73cfa9fdcdaf81536b296c0514d5d9058c4982f8b,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_10_col.png,ad6d9d58f127936be6696cb73cfa9fdcdaf81536b296c0514d5d9058c4982f8b,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2053,cotton,d,4883a6b9297e45437f69e7fafbb87d9457c205c77a4b5c4d6890863e55faab00,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_11_col.png,4883a6b9297e45437f69e7fafbb87d9457c205c77a4b5c4d6890863e55faab00,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2054,cotton,d,6e3510b91179e50c5ca6eaeeeed8ec35c2692e0c5dafe53c26147c30fe53aadb,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_12_col.png,6e3510b91179e50c5ca6eaeeeed8ec35c2692e0c5dafe53c26147c30fe53aadb,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2055,cotton,d,fb80b26c92415646e00d1af896ab5dc5364476e7afaba71d389712efd788f7aa,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_1_col.png,fb80b26c92415646e00d1af896ab5dc5364476e7afaba71d389712efd788f7aa,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2056,cotton,d,796cfd656bfff98dd189864aeb1c7fbfb8de282f6a63c35a6208337e099d239a,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_2_col.png,796cfd656bfff98dd189864aeb1c7fbfb8de282f6a63c35a6208337e099d239a,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2057,cotton,d,87d0ebb5799ec9837fcfedcd877505b1dd65678294bfee8a7885351889654216,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_3_col.png,87d0ebb5799ec9837fcfedcd877505b1dd65678294bfee8a7885351889654216,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2058,cotton,d,65e54b7cefbcefefe8b7d3c9ea1e855d8273f5ed42a39c4c5dd17ece2adddeb7,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_4_col.png,65e54b7cefbcefefe8b7d3c9ea1e855d8273f5ed42a39c4c5dd17ece2adddeb7,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2059,cotton,d,d10c24f36a5bdd60f4e8333f680bbae40cd3e3b7e8d2b55f7c8e93cca5731035,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_5_col.png,d10c24f36a5bdd60f4e8333f680bbae40cd3e3b7e8d2b55f7c8e93cca5731035,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2060,cotton,d,e75cad6a8afd4520e35c0b7d212c03bf87d9244f4547021bcb272f88ff54c0fe,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_6_col.png,e75cad6a8afd4520e35c0b7d212c03bf87d9244f4547021bcb272f88ff54c0fe,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2061,cotton,d,b40e9d287dc39ee1fbff0d14a72ea64b2198533d4757b9fc90ddcb9e10b7be3f,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_7_col.png,b40e9d287dc39ee1fbff0d14a72ea64b2198533d4757b9fc90ddcb9e10b7be3f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2062,cotton,d,18466b803fa6170d58df2c06dccc18f63333e6f7599d45291bb2c1f16d6b38eb,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_8_col.png,18466b803fa6170d58df2c06dccc18f63333e6f7599d45291bb2c1f16d6b38eb,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2063,cotton,d,59cab1160d06d22f1d69c4ebaf7620a234bd6512d55d18de9252fc7711ee356c,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_10_im_9_col.png,59cab1160d06d22f1d69c4ebaf7620a234bd6512d55d18de9252fc7711ee356c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2064,cotton,d,cf74b2662cab7015a95ce0fa261550d7da718cf30693f8fbdcef1e17ebf3d2e1,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_10_col.png,cf74b2662cab7015a95ce0fa261550d7da718cf30693f8fbdcef1e17ebf3d2e1,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2065,cotton,d,c3932ff60d4f4cb0b528c42dd34c5112008629e9e03588a6f4c337d88e41f302,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_11_col.png,c3932ff60d4f4cb0b528c42dd34c5112008629e9e03588a6f4c337d88e41f302,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2066,cotton,d,bd812098f496db9fbe185ca1cb516db307ae297836085fc47021844a6d63081c,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_12_col.png,bd812098f496db9fbe185ca1cb516db307ae297836085fc47021844a6d63081c,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2067,cotton,d,88e4973b2d42f9aff40b4ad138f21024cb0927424288114f47e0f23bc4afab9e,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_1_col.png,88e4973b2d42f9aff40b4ad138f21024cb0927424288114f47e0f23bc4afab9e,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2068,cotton,d,423fe02d9753cc5ec041060bd4c6028ac352f48aa5cf14f8c80616861a69ab01,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_2_col.png,423fe02d9753cc5ec041060bd4c6028ac352f48aa5cf14f8c80616861a69ab01,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2069,cotton,d,ab5fe390f759a9653844fd16ab9b1c11cbd33bd2fd9865ccdfe21f2c747e145f,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_3_col.png,ab5fe390f759a9653844fd16ab9b1c11cbd33bd2fd9865ccdfe21f2c747e145f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2070,cotton,d,49705b1dde80bae8e4ec7056ca5e19b7a2431c2ca8f53fdf56045bfadca10fe4,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_4_col.png,49705b1dde80bae8e4ec7056ca5e19b7a2431c2ca8f53fdf56045bfadca10fe4,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2071,cotton,d,a01db6547aca3fd1ec2bc027a5e0b47a3e159b219bfed4255b6d65cf9a5de150,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_5_col.png,a01db6547aca3fd1ec2bc027a5e0b47a3e159b219bfed4255b6d65cf9a5de150,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
2072,cotton,d,1266b87afdf2a0d30d623d94739f51fb4c7d657f991d17e927d93134d52bab8f,data/KTH-TIPS2-b/cotton/sample_d/46d-scale_2_im_6_col.png,1266b87afdf2a0d30d623d94739f51fb4c7d657f991d17e927d93134d52bab8f,FOUR_FOLD_ONE_SAMPLE_TRAIN_SEE_split_1_4,test,test,test,train
