row_id,label,group,source_path,source_sha256,pixel_sha256,width,height,format,official_split,source_version
610,Laterite_Soil,Laterite_Soil:149,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/149.jpg,fb183d9c32cafc67f2571ee2e4473dd5c16b70789a31c6bf8e92529a98b0a0e4,e1a99e1a65fe7dce9516d56508f3594845de44555cc5d534cbe4556d503f636a,178,127,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
611,Laterite_Soil,Laterite_Soil:15,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/15.jpg,0f68dc467d8df7eac10760103cd4d3d96deb696c3a205b2a65bd5aaa0d6913b0,d74a46ef9e28d2544932c48bfbc2b23adcb97c387d882d71ca23e54f02d84505,500,228,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
612,Laterite_Soil,Laterite_Soil:150,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/150.jpg,874e83c18900b3afedbbd8122a95e9da408716fae214b9d096de623cef253978,e284d7b210221b4bb2a3b36c1135da83fe4700b34419e009f049fc9a2c75c0b4,390,255,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
613,Laterite_Soil,Laterite_Soil:151,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/151.jpg,fbd9577fcc28c12e1b2a09919d99c9314423cfb39de6221774f900dc21a19ffb,15934fdba3ae9488bd07f776761e699fda9960a04901f9471cd56b8267c60fa8,1138,1033,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
614,Laterite_Soil,Laterite_Soil:153,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/153.jpg,03dde610f5aa7b713931d0ebf6a2e5b297a8ab2d1224bc3dcdef57a717bf724c,e2bb1f8e949da13588a08a905b35b62a8a890ba5bce6b9e9a22b0747ef84ac5f,1600,1253,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
615,Laterite_Soil,Laterite_Soil:154,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/154.jpg,d4340525fe7cba761282245c59ea72636c91e8cd3c401fb748bdc39dea5b4995,bf14e46e7b7b8e4cb27be7b25f0ff4bdff7d470092e8a67ca960fa3ea58cf107,287,163,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
616,Laterite_Soil,Laterite_Soil:155,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/155.jpg,7a2d0ccbc86404e5ab364327fa5facc092c054da791a26febd0637fa9442341d,b6f0e27d4a45a8442533ebd60274f81d9ca0bd2194947ff2884daeb95c690e5a,390,254,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
617,Laterite_Soil,Laterite_Soil:156,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/156.jpg,491bbe08d282c980b805a7615185ea815208930ce4e823d818cd36e88102df81,4fb9f9b40331d4c7eb423e3be2c2ec2a7776a6eede5111dacc77cd92ffc88717,500,331,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
618,Laterite_Soil,Laterite_Soil:157,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/157.jpg,8b70374f3c872a79a22a7946c75e68703372a9ad647ccc95fa73b27469e43393,5cd3e0356df8090bee3dc02b003879cc91be355c17ce7ef910e8a8c0eeb83133,390,253,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
619,Laterite_Soil,Laterite_Soil:160,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/160.jpg,f1600ee237d29b09a0f2d0cdf2d7949cfad9a92008734c54a3ca0a1d44e15ccc,9a27d889a247365f6be1922d460e3a81584296a94bdb7c4138c85b4ae483a1e6,1600,1050,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
620,Laterite_Soil,Laterite_Soil:161,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/161.jpg,fc277ed0f08e10c230d32cf32c4704217390dafab2496392ee1418b05352ae76,128029033c639be0a8891ce642be614f617f41ef070b09d0c81811dd5160fb17,800,534,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
621,Laterite_Soil,Laterite_Soil:162,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/162.jpg,ebfcbb8d31965636bc1f238fea2d0356574857651ca4dd8588dd88a5afc6c861,b3caa0062c4daf094477694804e3c0d88cfc1c4bd11ec65e5511510c4d026b98,534,254,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
622,Laterite_Soil,Laterite_Soil:162,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/162a.jpg,b7cf2b3f677e4cc49292545cf5e8cef0a96a6ed38b197674a33972b2720bb2f1,a1500ec27485ec0f693b6a71b37039b3b00c699d88e43bd64c5ddf6d3417ec79,502,253,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
623,Laterite_Soil,Laterite_Soil:162,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/162b.jpg,8220e92019e476ef688ca31df0b60a40e0586acfab942e149c368bf2fec969a2,8fc9c1fb1bc161ff49e210f83ef37c9a592c8d47eb0bc054da0f0e39116ff836,508,255,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
624,Laterite_Soil,Laterite_Soil:163,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/163.jpg,6127af2063dd3841c0ed956d6ad0b1edea02632d7049829d3ceb318c513f5f27,65139b641ee2a65755a07fcba842a8a2d87d08bf275f6094f2410833dffc705a,606,643,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
625,Laterite_Soil,Laterite_Soil:163,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/163a.jpg,1074f56ff4b2700b42904b4f5660ce39eac414a0be30e65564e4b8ea8e583928,90e1a1b796424db056be065f3ec86e84e7f224671efe7915955ff10cbd54e542,1024,407,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
626,Laterite_Soil,Laterite_Soil:163,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/163b.jpg,d6e51aa5082972d9f762ee34e6b427e62540bc4c4f56eb42ad9e23bddbf14a78,c487d89a475ab77871666f53826fc100d3f505e7530a7059dde89699f8663fed,646,188,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
627,Laterite_Soil,Laterite_Soil:164,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/164.jpg,fdd9d806af29a5b816c72095f2008fc47b9dbddb46eb83c140519014b3dbf9fb,3c8721966505405d74528ed67652dc7b5bb75c4dee143cbb625b95c0aa7922d9,1600,1054,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
628,Laterite_Soil,Laterite_Soil:165,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/165.jpg,915d694f64571d03a627a6d141f3dfe02e6d2296884b5f4e5ee47b6acadedd0f,c1fd495915985a8ab68ca1ef398567036ff535d56d391f82cc13d7c4f12fb815,500,334,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
629,Laterite_Soil,Laterite_Soil:166,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/166.jpg,12fb170b630fea23484d3dd87520d6e250fd4bb62ad7f052afec54a6982b8f42,2e1e69ff1b39202ae94928bea3f3fc5771a9b9e17caaf93f55ba1e58992f6036,768,512,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
630,Laterite_Soil,Laterite_Soil:167,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/167.jpg,e4454bae22629178e016457a716c2ddc9a6305df0efd2d9ab0795a1e87a2c660,19b71a5eb7614ced68e97a8eb132acc20ef095386fd5eddfce1b3ebdf75eae02,318,299,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
631,Laterite_Soil,Laterite_Soil:168,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/168.jpg,7bf68e955d1d054e433adf9c68a98e150bf473610584315202eaa9ff09593a91,785447e488193191d50c7b8ece9d26e3009c75e3c01ee757b3993c80fec74ed3,430,851,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
632,Laterite_Soil,Laterite_Soil:169,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/169.jpg,57c2feb6b45ce4f56ba5002990efff67e47a5230569d13b42cb4097716f7972a,cc3a0d3f0b44fc96b5635c756503649ce6caa9a136660c7c15464b83cbb37231,1024,404,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
633,Laterite_Soil,Laterite_Soil:172,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/172.jpg,1406fb1b801134a72aeee212fb5864a22304f6e720053254246b448e15a79d76,dc2d0895a05fded8fcb43b312ad897ffd5f200679cf0774dd8a16121793f24be,181,159,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
634,Laterite_Soil,Laterite_Soil:173,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/173.jpg,a89b969d3ca580fa980d2d064cc2a5ee89aeaa2ac796ba3aeb7b035046f1f119,453b53cc03c165f3c518af86d91efc4d5ebe39cea7240a784c59d86ed70a9ea5,626,417,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
635,Laterite_Soil,Laterite_Soil:176,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/176.jpg,a7480b68414d994dd2017c53728c6c54ccfe248423347e884571b16309ccc63d,05a39c62082bc424da00882ab60ac601e795d3fc7d5fb24dad5beaed36cbdc71,375,500,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
636,Laterite_Soil,Laterite_Soil:179,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/179.jpg,59973e46af6b10cecedde4ac97723506b9aabe4211797ed2e8ee93797a483fc0,b387e413cf054ed015a33d61ff73b7b4d7d68f841f163bf7ee79230e86012077,612,406,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
637,Laterite_Soil,Laterite_Soil:18,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/18.jpg,9aab75b64ddac4929d5a4510ad78e036ec19dff9f06b8a78fec1dff0f2d0f31b,6ad662233f9ddc441ff7eeec9014b91a365e552efdab596a793dc09581716d60,390,258,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
638,Laterite_Soil,Laterite_Soil:182,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/182.jpg,64451a4458de82f74a97740132496b812264abec6cf2a73255c377eb7079d1f5,21a20306a9f8ff9781d053c88d08aab2a6428ddf6e68a89874c533dc30d2d544,540,360,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
639,Laterite_Soil,Laterite_Soil:183,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/183.jpg,a15051cb46f18fbd482168037abbb0a590508e246a26a0a0539e306a77d77071,5efbeb28029dcb0cc0a8ba8f083a1ff1e2ffc2cfa4aee275ba13e870783ce876,1300,848,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
640,Laterite_Soil,Laterite_Soil:184,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/184.jpg,2c658599841ae3d709887925f5bb0cc21af52729e31a0aac3e5ef365433b342c,92df91d88e62479fa190929112d55f788278e87df33fd4d2ed3122f3a927779f,602,591,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
641,Laterite_Soil,Laterite_Soil:184,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/184a.jpg,01461e837632d0fa309a0af0cd9455ba890e1fe55b5e608a0b67e863791b09ed,d31bcd73c8297a8ac1dd0587533db443a2067957929cd2569153209c77381cf1,1024,410,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
642,Laterite_Soil,Laterite_Soil:184,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/184b.jpg,c5e77003de2ffcbcf77a06a8d6236c88b15c632f4da971cf292e62bb2b1d83f6,8a5dcbd8957a0dc770f4925c414906ee4f7be182e9471457fe50a3b9c0bfcf90,574,188,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
643,Laterite_Soil,Laterite_Soil:19,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/19.jpg,106a7a785e542797b8f78746eae474f311d1ad8ac77cdf35f6b60d7f7e3af8a5,f282d2e9dfea23cb5fd9efc700ea9e98e879183f35d06484cd08514ddd3ea8b7,264,198,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
644,Laterite_Soil,Laterite_Soil:190,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/190.jpg,4aea44227dba82c7693081c940f65992a5e9d9b9224d3b58012959a17cac5de8,e7397df358285938f4706c323c97f254899504c7b8e849dea0be77bab41ba79b,649,690,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
645,Laterite_Soil,Laterite_Soil:193,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/193.jpg,50017d650577816d0aee7b753be72a2c7477f3ecbb52af086d2491994e08407e,baaf848e5a5c2015dccc163571973b7e610b682aa8caa59d4d455cca64b31763,1336,915,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
646,Laterite_Soil,Laterite_Soil:20,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/20.jpg,e202d07efad31c8c8becc8762fdc0e12aeaffb0e106894c1915329e940f20a65,7e0da8c4beba627e33e97dd2bcaca92455ebb66cb596d3813e9ca9274685471a,509,338,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
647,Laterite_Soil,Laterite_Soil:206,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/206.jpg,7f483e356c34585b52d8438a056b10591a3b1aba0f2c0415cbf57f27880c6210,9b5222103fd782fdf6c7c3fe4547c7ba852d6a0ae4a28d9e80362901ef7430b2,1300,863,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
648,Laterite_Soil,Laterite_Soil:207,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/207.jpg,9195c30413507a21fd2844d1003cc8373399432ba3dd5593c24f5c5ee72b2748,1c576d54ce6d322841f935ed63c501a240ed87ad5db0f889727eb88669096b7d,224,257,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
649,Laterite_Soil,Laterite_Soil:21,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/21.jpg,2dd35feba4d9a1700004e5201883ff2831f60c6693aa7222964a1d0067abeb16,668752bb4d57fb3d0b9a3c57f90ef7ed7c462cc154f263f85e4295a5517515a4,699,690,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
650,Laterite_Soil,Laterite_Soil:210,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/210.jpg,72dd1e9a264c105fd26f517a557b3f22d57a3a615af5077a494cb90505e923cd,a11a0829639fc5c17040b9e491784abb712c6877e5a860bf70dde09386869a34,600,375,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
651,Laterite_Soil,Laterite_Soil:212,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/212.jpg,02fed5be07c7d9accb5167f74552cd1de20beacdc88e72bfe90770c18ee7b7a7,10ee6678bb2c3ce26294cd0642622a0b1fb7abcbe19f1fd6df26546cd138d1ce,958,667,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
652,Laterite_Soil,Laterite_Soil:216,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/216.jpg,63958d3cdaeecb918c1ea569806e05dd3f3572cf346af79df8ee1b9b8ea9c4c1,b37f575dbd6e5cd897d8001793812d0ecbd4819c168d0f7701001b428cdc752d,963,1050,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
653,Laterite_Soil,Laterite_Soil:219,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/219.jpg,737e0c70f45d93af4e143f54bc09c7b493c87b3734bf80b0ff99058bbda5755a,97f1f0f8cba1a8d777fe0b36d126049bb3e8440eb05e8af9938a869d6909ea8f,1300,866,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
654,Laterite_Soil,Laterite_Soil:222,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/222.jpg,dd7aca0cadea2c0ba913260f4ac3271d0b0b4f444237a8ef77d6c3b2598c0155,cba403322d8045d15cc1ab5b79042d4df9cdda5ecf6a307c0032082becb2d348,1300,866,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
655,Laterite_Soil,Laterite_Soil:223,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/223.jpg,41a8ab8fc44c05ae07958dee449f98deef29463a5cb5ca23ba0cbbea986e2448,28946e1a613a98a393b4e8cfed9ea0ae2f929fc3f5269cc0e013ff0904e863b3,342,337,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
656,Laterite_Soil,Laterite_Soil:224,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/224.jpg,5c08d39eae35200512dbc7555c7a33dbf843af9ac439758145064aa0f123c46f,0598afba9f70c668bf2c935dc66710e7fc14376e5b698e987d241a585dae9973,1600,1047,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
657,Laterite_Soil,Laterite_Soil:225,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/225.jpg,536f14dd225f844d3e7db9534ea5e5e32b8dae457159eac69b6d750f581a2763,8e62f03057857f7179eb11c69da22789c7add38172009bd601e83be3d3eb290e,1300,863,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
658,Laterite_Soil,Laterite_Soil:226,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/226.jpg,1a37a7b71a33172c2100bf4f744d93d39137d12a94a62c2c24a34bba60f01f69,d7c3c8fb265152780f735e9da3435a46078bbe17db3539b09d8983ff9d5be137,1471,1110,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
659,Laterite_Soil,Laterite_Soil:226,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/226a.jpg,13cb520229d21acacc714b4931a8bcfdccf4fa0349dcc84fbadaf0d2511fc62e,a99d5e46bcb94f14bfac3d0d6ef35dfb78d5eb0df006c4338744c0e64679c15c,1490,1017,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
660,Laterite_Soil,Laterite_Soil:226,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/226b.jpg,219e8eb3354eba0732825d6c125e5ec8bb7bb27c0f9bf1a9d6751793a0bfdb9a,f153687e5650a7237be50fde3a079e4d44504fb88278badbc1e1d6a4959e76af,1748,965,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
661,Laterite_Soil,Laterite_Soil:227,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/227.jpg,3a21bb818eed1f5ff70a24a85031be618292e46bbe4e473105d84838e9c55b05,d4251a088102f827b5749b00e3a1eef052f6f49ff7c32074853b34e4cdd79746,600,389,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
662,Laterite_Soil,Laterite_Soil:228,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/228.jpg,9f1f45eb2f274b707be0e3c1ec89ff2c41cffd3aeaaf21d55a2c29e642c95763,68f9c1201fd068615af17e7d5eb63662ac3e6d6118296735bc7383382e0e35a3,626,626,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
663,Laterite_Soil,Laterite_Soil:229,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/229.jpg,68e1b085f3491b41688a136d10ede515511645aedd13c72960b28273e528adc7,75b2ad455b0e765b897d1763d8a414c4db66e59a41f88d6a2094ad40963e30d7,1300,867,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
664,Laterite_Soil,Laterite_Soil:23,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/23.jpg,d7c6ee7621a5bda9e0f12453d96529a304d9a221e783ac8e41efc1be08a10f6d,54ad59081185b694a32a4844fd1631661ccc3bbed2bde83eb288cc99db62cd68,626,417,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
665,Laterite_Soil,Laterite_Soil:230,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/230.jpg,d374382bf510f4ee0094f41c6b36a979979e160cfb43b3e29612dc9076d80407,f137dc4682066b1541dd111f2bf9bc6dc8b2d42f7bbc28e5ba3cd0b818dc9698,432,432,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
666,Laterite_Soil,Laterite_Soil:232,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/232.jpg,60d709ae292604e66aad80340395f6b91b2b7f73c7c88f9d39266989d4de2a0e,b280bc47ae5560e6bd2ff4b5c1da35dc1c463a41114fec0e76f5cb83950c92b7,1300,866,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
667,Laterite_Soil,Laterite_Soil:234,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/234.jpg,bcd5bd127f925ab72a365f7ae8ee3ad3b2084502e22d74cda145f8afbd5ccf98,b790c167d4912bca8a613b258175ee7364699140523dc8b75387216b49b85806,602,401,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
668,Laterite_Soil,Laterite_Soil:235,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/235.jpg,b90b48892873d39cbd675a61c9551926a4cdbddb241ad79965022ec66d23d2b4,59a832689ffbdc967728d116d81be8174946fe530c57f6d1339436245817445f,250,187,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
669,Laterite_Soil,Laterite_Soil:238,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/238.jpg,4765287672345be08f43182959148c2296eaa63ead731c46fba730c27d727288,8c0c0851bc77a92455a25d19eba67c10b2be76bfbc00558cf105084293dc18fe,626,205,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
670,Laterite_Soil,Laterite_Soil:24,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/24.jpg,b941862d8ca629dcd4f8de54f647836ce2f25f265eab30a6e11a99330706f4b6,eb630c4f6df94c669e7813e75b2b6b75fe57e710434a74c2bf019da5a30a2671,500,262,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
671,Laterite_Soil,Laterite_Soil:240,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/240.jpg,c6314f4bbc905e6e5162ef1e1ac9c55ed29dcff2cf76a5d94951656cd7359e9d,2055d8a8563f09066793d89d08227b412f18e6e522d2dc50b01f70e8554688c9,701,482,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
672,Laterite_Soil,Laterite_Soil:243,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/243.jpg,6282cb63ffa64209bf169a6d10d930e9b6e5fc02f187d39eccb4d93e5e321f40,97a39c7003bedc36d2bdbe7734148a46f7a87c473390dab3eee6c20c93fb204c,540,360,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
673,Laterite_Soil,Laterite_Soil:244,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/244.jpg,98d6985e7dc5135ae276e54078865e0164bbcb98111a65f851a2128d3f536081,164d44e4edd30014c2729f135d49aeb1cb35d6f2bcd56252c62e70992082b81f,1300,866,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
674,Laterite_Soil,Laterite_Soil:248,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/248.jpg,1eca9e3832136a7da9cff8a4af0ef23e572d4a3e29b6a753a4f6928c2c132262,23a31846d35ddc94c13c60582ef669ad3168b339b9c7b13135ee52c789750910,800,530,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
675,Laterite_Soil,Laterite_Soil:249,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/249.jpg,c173a178957e2c1663412b4dc9d9c107f11c6695d361e8d766b876d423463203,1b90abb1e19fa6dd2be614c35694de752f9cfd1d66ef3be36544c8758ce5646e,450,300,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
676,Laterite_Soil,Laterite_Soil:25,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/25.jpg,87ba1d1f8606bd132d880bda612912abef25c31a991fdbf00ecf72f5873fb686,6ef4abe6de31ffe4e8fe2f087c8bbe0f2b0cbd355ff05adf89fe7986bbed2647,1600,1043,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
677,Laterite_Soil,Laterite_Soil:250,results/confirmatory/recovery/soil/staging/original/Laterite_Soil/250.jpg,e459152f288a65ecc57948a53b35eee9d98556c539e742b065be7b8869958917,ff9391e09c90cdabd48e7bc8901b24d5fe07d0e3850a3d90f264fda056f11bd0,450,450,JPEG,NONE_DEFINED_BY_ARCHIVE,Kaggle ai4a-lab/comprehensive-soil-classification-datasets v1
